,location,trap_type,date_start,date_stop,count,days_off,year,month,doy,days_out
325,Milford,CEW Pheromone,16/7/1998,17/7/1998,0.5,2,1998,7,197,1
326,Seaford,CEW BLT,16/7/1998,17/7/1998,1,2,1998,7,197,1
327,Seaford,CEW Pheromone,16/7/1998,17/7/1998,3,2,1998,7,197,1
328,Wyoming,CEW BLT,16/7/1998,17/7/1998,0,2,1998,7,197,1
329,Bridgeville,CEW BLT,18/7/1998,20/7/1998,0.66,3,1998,7,199,2
330,Bridgeville,CEW Pheromone,18/7/1998,20/7/1998,6,3,1998,7,199,2
331,Georgetown,CEW BLT,18/7/1998,20/7/1998,0,3,1998,7,199,2
332,Greenwood,CEW BLT,18/7/1998,20/7/1998,0.33,3,1998,7,199,2
333,Greenwood,CEW Pheromone,18/7/1998,20/7/1998,0,3,1998,7,199,2
334,Laurel,CEW BLT,18/7/1998,20/7/1998,0,3,1998,7,199,2
335,Laurel,CEW Pheromone,18/7/1998,20/7/1998,21,3,1998,7,199,2
336,Milford,CEW BLT,18/7/1998,20/7/1998,0,3,1998,7,199,2
337,Milford,CEW Pheromone,18/7/1998,20/7/1998,0,3,1998,7,199,2
338,Seaford,CEW BLT,18/7/1998,20/7/1998,0.66,3,1998,7,199,2
339,Seaford,CEW Pheromone,18/7/1998,20/7/1998,0.66,3,1998,7,199,2
340,Bridgeville,CEW BLT,21/7/1998,22/7/1998,1,2,1998,7,202,1
341,Bridgeville,CEW Pheromone,21/7/1998,22/7/1998,9,2,1998,7,202,1
342,Georgetown,CEW BLT,21/7/1998,22/7/1998,0,2,1998,7,202,1
343,Greenwood,CEW BLT,21/7/1998,22/7/1998,0,2,1998,7,202,1
344,Greenwood,CEW Pheromone,21/7/1998,22/7/1998,0,2,1998,7,202,1
345,Laurel,CEW BLT,21/7/1998,22/7/1998,0,2,1998,7,202,1
346,Laurel,CEW Pheromone,21/7/1998,22/7/1998,21,2,1998,7,202,1
347,Milford,CEW BLT,21/7/1998,22/7/1998,0,2,1998,7,202,1
348,Milford,CEW Pheromone,21/7/1998,22/7/1998,0,2,1998,7,202,1
349,Seaford,CEW BLT,21/7/1998,22/7/1998,1,2,1998,7,202,1
350,Seaford,CEW Pheromone,21/7/1998,22/7/1998,2,2,1998,7,202,1
351,Wyoming,CEW BLT,21/7/1998,22/7/1998,1,2,1998,7,202,1
352,Bridgeville,CEW BLT,23/7/1998,24/7/1998,1,2,1998,7,204,1
353,Bridgeville,CEW Pheromone,23/7/1998,24/7/1998,23,2,1998,7,204,1
354,Georgetown,CEW BLT,23/7/1998,24/7/1998,0.5,2,1998,7,204,1
355,Greenwood,CEW BLT,23/7/1998,24/7/1998,0.5,2,1998,7,204,1
356,Greenwood,CEW Pheromone,23/7/1998,24/7/1998,0,2,1998,7,204,1
357,Laurel,CEW BLT,23/7/1998,24/7/1998,0,2,1998,7,204,1
358,Laurel,CEW Pheromone,23/7/1998,24/7/1998,21,2,1998,7,204,1
359,Milford,CEW BLT,23/7/1998,24/7/1998,1.5,2,1998,7,204,1
360,Milford,CEW Pheromone,23/7/1998,24/7/1998,0,2,1998,7,204,1
361,Seaford,CEW BLT,23/7/1998,24/7/1998,1,2,1998,7,204,1
362,Seaford,CEW Pheromone,23/7/1998,24/7/1998,3,2,1998,7,204,1
363,Wyoming,CEW BLT,23/7/1998,24/7/1998,0,2,1998,7,204,1
364,Bridgeville,CEW BLT,25/7/1998,27/7/1998,0.66,3,1998,7,206,2
365,Bridgeville,CEW Pheromone,25/7/1998,27/7/1998,12,3,1998,7,206,2
366,Georgetown,CEW BLT,25/7/1998,27/7/1998,0.66,3,1998,7,206,2
367,Greenwood,CEW BLT,25/7/1998,27/7/1998,1.33,3,1998,7,206,2
368,Greenwood,CEW Pheromone,25/7/1998,27/7/1998,0,3,1998,7,206,2
369,Laurel,CEW BLT,25/7/1998,27/7/1998,1,3,1998,7,206,2
370,Laurel,CEW Pheromone,25/7/1998,27/7/1998,14,3,1998,7,206,2
371,Milford,CEW BLT,25/7/1998,27/7/1998,0.66,3,1998,7,206,2
372,Milford,CEW Pheromone,25/7/1998,27/7/1998,0,3,1998,7,206,2
373,Seaford,CEW BLT,25/7/1998,27/7/1998,1,3,1998,7,206,2
374,Seaford,CEW Pheromone,25/7/1998,27/7/1998,6,3,1998,7,206,2
375,Wyoming,CEW BLT,25/7/1998,27/7/1998,1.33,3,1998,7,206,2
376,Bridgeville,CEW BLT,28/7/1998,29/7/1998,2,2,1998,7,209,1
377,Bridgeville,CEW Pheromone,28/7/1998,29/7/1998,19,2,1998,7,209,1
378,Georgetown,CEW BLT,28/7/1998,29/7/1998,2,2,1998,7,209,1
379,Greenwood,CEW BLT,28/7/1998,29/7/1998,1.5,2,1998,7,209,1
380,Greenwood,CEW Pheromone,28/7/1998,29/7/1998,0,2,1998,7,209,1
381,Laurel,CEW BLT,28/7/1998,29/7/1998,2,2,1998,7,209,1
382,Laurel,CEW Pheromone,28/7/1998,29/7/1998,1,2,1998,7,209,1
383,Milford,CEW BLT,28/7/1998,29/7/1998,2.5,2,1998,7,209,1
384,Milford,CEW Pheromone,28/7/1998,29/7/1998,2,2,1998,7,209,1
385,Seaford,CEW BLT,28/7/1998,29/7/1998,1,2,1998,7,209,1
386,Seaford,CEW Pheromone,28/7/1998,29/7/1998,1,2,1998,7,209,1
387,Wyoming,CEW BLT,28/7/1998,29/7/1998,2.5,2,1998,7,209,1
388,Bridgeville,CEW BLT,30/7/1998,31/7/1998,3,2,1998,7,211,1
389,Bridgeville,CEW Pheromone,30/7/1998,31/7/1998,16,2,1998,7,211,1
390,Georgetown,CEW BLT,30/7/1998,31/7/1998,1,2,1998,7,211,1
391,Greenwood,CEW BLT,30/7/1998,31/7/1998,2,2,1998,7,211,1
392,Greenwood,CEW Pheromone,30/7/1998,31/7/1998,0,2,1998,7,211,1
393,Laurel,CEW BLT,30/7/1998,31/7/1998,2,2,1998,7,211,1
394,Laurel,CEW Pheromone,30/7/1998,31/7/1998,4,2,1998,7,211,1
395,Milford,CEW BLT,30/7/1998,31/7/1998,1.5,2,1998,7,211,1
396,Milford,CEW Pheromone,30/7/1998,31/7/1998,0,2,1998,7,211,1
397,Seaford,CEW BLT,30/7/1998,31/7/1998,2,2,1998,7,211,1
398,Seaford,CEW Pheromone,30/7/1998,31/7/1998,22,2,1998,7,211,1
399,Wyoming,CEW BLT,30/7/1998,31/7/1998,0,2,1998,7,211,1
400,Bridgeville,CEW BLT,1/8/1998,3/8/1998,0.66,3,1998,8,213,2
401,Bridgeville,CEW Pheromone,1/8/1998,3/8/1998,4.7,3,1998,8,213,2
402,Georgetown,CEW BLT,1/8/1998,3/8/1998,0.66,3,1998,8,213,2
403,Greenwood,CEW BLT,1/8/1998,3/8/1998,1,3,1998,8,213,2
404,Greenwood,CEW Pheromone,1/8/1998,3/8/1998,0,3,1998,8,213,2
405,Laurel,CEW BLT,1/8/1998,3/8/1998,0.66,3,1998,8,213,2
406,Laurel,CEW Pheromone,1/8/1998,3/8/1998,0.66,3,1998,8,213,2
407,Milford,CEW BLT,1/8/1998,3/8/1998,0.66,3,1998,8,213,2
408,Milford,CEW Pheromone,1/8/1998,3/8/1998,0.66,3,1998,8,213,2
409,Seaford,CEW BLT,1/8/1998,3/8/1998,1,3,1998,8,213,2
410,Seaford,CEW Pheromone,1/8/1998,3/8/1998,0.66,3,1998,8,213,2
411,Wyoming,CEW BLT,1/8/1998,3/8/1998,2,3,1998,8,213,2
412,Bridgeville,CEW BLT,4/8/1998,5/8/1998,0,2,1998,8,216,1
413,Bridgeville,CEW Pheromone,4/8/1998,5/8/1998,2.5,2,1998,8,216,1
414,Georgetown,CEW BLT,4/8/1998,5/8/1998,0,2,1998,8,216,1
415,Greenwood,CEW BLT,4/8/1998,5/8/1998,0,2,1998,8,216,1
416,Greenwood,CEW Pheromone,4/8/1998,5/8/1998,0,2,1998,8,216,1
417,Laurel,CEW BLT,4/8/1998,5/8/1998,1,2,1998,8,216,1
418,Laurel,CEW Pheromone,4/8/1998,5/8/1998,1,2,1998,8,216,1
419,Milford,CEW BLT,4/8/1998,5/8/1998,4,2,1998,8,216,1
420,Milford,CEW Pheromone,4/8/1998,5/8/1998,4,2,1998,8,216,1
421,Seaford,CEW BLT,4/8/1998,5/8/1998,1,2,1998,8,216,1
422,Seaford,CEW Pheromone,4/8/1998,5/8/1998,2,2,1998,8,216,1
423,Wyoming,CEW BLT,4/8/1998,5/8/1998,4.5,2,1998,8,216,1
424,Bridgeville,CEW BLT,6/8/1998,7/8/1998,1,2,1998,8,218,1
425,Bridgeville,CEW Pheromone,6/8/1998,7/8/1998,7,2,1998,8,218,1
426,Georgetown,CEW BLT,6/8/1998,7/8/1998,0.5,2,1998,8,218,1
427,Greenwood,CEW BLT,6/8/1998,7/8/1998,0.5,2,1998,8,218,1
428,Greenwood,CEW Pheromone,6/8/1998,7/8/1998,0,2,1998,8,218,1
429,Laurel,CEW BLT,6/8/1998,7/8/1998,1,2,1998,8,218,1
430,Laurel,CEW Pheromone,6/8/1998,7/8/1998,2,2,1998,8,218,1
431,Milford,CEW BLT,6/8/1998,7/8/1998,0,2,1998,8,218,1
432,Milford,CEW Pheromone,6/8/1998,7/8/1998,2,2,1998,8,218,1
433,Seaford,CEW BLT,6/8/1998,7/8/1998,0.5,2,1998,8,218,1
434,Seaford,CEW Pheromone,6/8/1998,7/8/1998,3,2,1998,8,218,1
435,Wyoming,CEW BLT,6/8/1998,7/8/1998,0,2,1998,8,218,1
436,Bridgeville,CEW BLT,8/8/1998,10/8/1998,0.66,3,1998,8,220,2
437,Bridgeville,CEW Pheromone,8/8/1998,10/8/1998,7,3,1998,8,220,2
438,Georgetown,CEW BLT,8/8/1998,10/8/1998,0.33,3,1998,8,220,2
439,Greenwood,CEW BLT,8/8/1998,10/8/1998,0.67,3,1998,8,220,2
440,Greenwood,CEW Pheromone,8/8/1998,10/8/1998,0,3,1998,8,220,2
441,Laurel,CEW BLT,8/8/1998,10/8/1998,1,3,1998,8,220,2
442,Laurel,CEW Pheromone,8/8/1998,10/8/1998,1.33,3,1998,8,220,2
443,Milford,CEW BLT,8/8/1998,10/8/1998,0.33,3,1998,8,220,2
444,Milford,CEW Pheromone,8/8/1998,10/8/1998,0,3,1998,8,220,2
445,Seaford,CEW BLT,8/8/1998,10/8/1998,1,3,1998,8,220,2
446,Seaford,CEW Pheromone,8/8/1998,10/8/1998,3,3,1998,8,220,2
447,Wyoming,CEW BLT,8/8/1998,10/8/1998,0.33,3,1998,8,220,2
448,Bridgeville,CEW BLT,11/8/1998,12/8/1998,1,2,1998,8,223,1
449,Bridgeville,CEW Pheromone,11/8/1998,12/8/1998,8,2,1998,8,223,1
450,Georgetown,CEW BLT,11/8/1998,12/8/1998,0,2,1998,8,223,1
451,Greenwood,CEW BLT,11/8/1998,12/8/1998,1,2,1998,8,223,1
452,Greenwood,CEW Pheromone,11/8/1998,12/8/1998,0,2,1998,8,223,1
453,Laurel,CEW BLT,11/8/1998,12/8/1998,1,2,1998,8,223,1
454,Laurel,CEW Pheromone,11/8/1998,12/8/1998,21,2,1998,8,223,1
455,Milford,CEW BLT,11/8/1998,12/8/1998,1.5,2,1998,8,223,1
456,Milford,CEW Pheromone,11/8/1998,12/8/1998,1.5,2,1998,8,223,1
457,Seaford,CEW BLT,11/8/1998,12/8/1998,1,2,1998,8,223,1
458,Seaford,CEW Pheromone,11/8/1998,12/8/1998,6,2,1998,8,223,1
459,Wyoming,CEW BLT,11/8/1998,12/8/1998,2,2,1998,8,223,1
460,Bridgeville,CEW BLT,13/8/1998,14/8/1998,2,2,1998,8,225,1
461,Bridgeville,CEW Pheromone,13/8/1998,14/8/1998,32,2,1998,8,225,1
462,Georgetown,CEW BLT,13/8/1998,14/8/1998,2,2,1998,8,225,1
463,Greenwood,CEW BLT,13/8/1998,14/8/1998,4,2,1998,8,225,1
464,Greenwood,CEW Pheromone,13/8/1998,14/8/1998,0,2,1998,8,225,1
465,Laurel,CEW BLT,13/8/1998,14/8/1998,2,2,1998,8,225,1
466,Laurel,CEW Pheromone,13/8/1998,14/8/1998,42,2,1998,8,225,1
467,Milford,CEW BLT,13/8/1998,14/8/1998,1.5,2,1998,8,225,1
468,Milford,CEW Pheromone,13/8/1998,14/8/1998,4.5,2,1998,8,225,1
469,Seaford,CEW BLT,13/8/1998,14/8/1998,3,2,1998,8,225,1
470,Seaford,CEW Pheromone,13/8/1998,14/8/1998,22,2,1998,8,225,1
471,Wyoming,CEW BLT,13/8/1998,14/8/1998,0,2,1998,8,225,1
472,Bridgeville,CEW BLT,15/8/1998,17/8/1998,9.33,3,1998,8,227,2
473,Bridgeville,CEW Pheromone,15/8/1998,17/8/1998,22,3,1998,8,227,2
474,Georgetown,CEW BLT,15/8/1998,17/8/1998,5.33,3,1998,8,227,2
475,Greenwood,CEW BLT,15/8/1998,17/8/1998,6,3,1998,8,227,2
476,Greenwood,CEW Pheromone,15/8/1998,17/8/1998,0,3,1998,8,227,2
477,Laurel,CEW BLT,15/8/1998,17/8/1998,4,3,1998,8,227,2
478,Laurel,CEW Pheromone,15/8/1998,17/8/1998,16,3,1998,8,227,2
479,Milford,CEW BLT,15/8/1998,17/8/1998,1.33,3,1998,8,227,2
480,Milford,CEW Pheromone,15/8/1998,17/8/1998,0.66,3,1998,8,227,2
481,Seaford,CEW BLT,15/8/1998,17/8/1998,7,3,1998,8,227,2
482,Seaford,CEW Pheromone,15/8/1998,17/8/1998,14,3,1998,8,227,2
483,Wyoming,CEW BLT,15/8/1998,17/8/1998,0.66,3,1998,8,227,2
484,Bridgeville,CEW BLT,18/8/1998,19/8/1998,13,2,1998,8,230,1
485,Bridgeville,CEW Pheromone,18/8/1998,19/8/1998,52.5,2,1998,8,230,1
486,Georgetown,CEW BLT,18/8/1998,19/8/1998,6,2,1998,8,230,1
487,Greenwood,CEW BLT,18/8/1998,19/8/1998,4,2,1998,8,230,1
488,Greenwood,CEW Pheromone,18/8/1998,19/8/1998,0,2,1998,8,230,1
489,Laurel,CEW BLT,18/8/1998,19/8/1998,3,2,1998,8,230,1
490,Laurel,CEW Pheromone,18/8/1998,19/8/1998,29,2,1998,8,230,1
491,Milford,CEW BLT,18/8/1998,19/8/1998,1,2,1998,8,230,1
492,Milford,CEW Pheromone,18/8/1998,19/8/1998,0,2,1998,8,230,1
493,Seaford,CEW BLT,18/8/1998,19/8/1998,7,2,1998,8,230,1
494,Seaford,CEW Pheromone,18/8/1998,19/8/1998,23,2,1998,8,230,1
495,Wyoming,CEW BLT,18/8/1998,19/8/1998,0,2,1998,8,230,1
496,Bridgeville,CEW BLT,20/8/1998,21/8/1998,6,2,1998,8,232,1
497,Bridgeville,CEW Pheromone,20/8/1998,21/8/1998,57.5,2,1998,8,232,1
498,Georgetown,CEW BLT,20/8/1998,21/8/1998,6,2,1998,8,232,1
499,Greenwood,CEW BLT,20/8/1998,21/8/1998,11,2,1998,8,232,1
500,Greenwood,CEW Pheromone,20/8/1998,21/8/1998,0,2,1998,8,232,1
501,Laurel,CEW BLT,20/8/1998,21/8/1998,3,2,1998,8,232,1
502,Laurel,CEW Pheromone,20/8/1998,21/8/1998,21,2,1998,8,232,1
503,Milford,CEW BLT,20/8/1998,21/8/1998,8.5,2,1998,8,232,1
504,Milford,CEW Pheromone,20/8/1998,21/8/1998,0.5,2,1998,8,232,1
505,Seaford,CEW BLT,20/8/1998,21/8/1998,8,2,1998,8,232,1
506,Seaford,CEW Pheromone,20/8/1998,21/8/1998,16,2,1998,8,232,1
507,Wyoming,CEW BLT,20/8/1998,21/8/1998,7.5,2,1998,8,232,1
508,Bridgeville,CEW BLT,22/8/1998,24/8/1998,6,3,1998,8,234,2
509,Bridgeville,CEW Pheromone,22/8/1998,24/8/1998,58.3,3,1998,8,234,2
510,Georgetown,CEW BLT,22/8/1998,24/8/1998,4.66,3,1998,8,234,2
511,Greenwood,CEW BLT,22/8/1998,24/8/1998,6.67,3,1998,8,234,2
512,Greenwood,CEW Pheromone,22/8/1998,24/8/1998,0,3,1998,8,234,2
513,Laurel,CEW BLT,22/8/1998,24/8/1998,8,3,1998,8,234,2
514,Laurel,CEW Pheromone,22/8/1998,24/8/1998,75,3,1998,8,234,2
515,Milford,CEW BLT,22/8/1998,24/8/1998,2.66,3,1998,8,234,2
516,Milford,CEW Pheromone,22/8/1998,24/8/1998,4.66,3,1998,8,234,2
517,Seaford,CEW BLT,22/8/1998,24/8/1998,8,3,1998,8,234,2
518,Seaford,CEW Pheromone,22/8/1998,24/8/1998,22,3,1998,8,234,2
519,Wyoming,CEW BLT,22/8/1998,24/8/1998,1.33,3,1998,8,234,2
520,Bridgeville,CEW BLT,25/8/1998,26/8/1998,8,2,1998,8,237,1
521,Bridgeville,CEW Pheromone,25/8/1998,26/8/1998,75,2,1998,8,237,1
522,Georgetown,CEW BLT,25/8/1998,26/8/1998,7,2,1998,8,237,1
523,Greenwood,CEW BLT,25/8/1998,26/8/1998,14,2,1998,8,237,1
524,Greenwood,CEW Pheromone,25/8/1998,26/8/1998,0,2,1998,8,237,1
525,Laurel,CEW BLT,25/8/1998,26/8/1998,11,2,1998,8,237,1
526,Laurel,CEW Pheromone,25/8/1998,26/8/1998,46,2,1998,8,237,1
527,Milford,CEW BLT,25/8/1998,26/8/1998,1,2,1998,8,237,1
528,Milford,CEW Pheromone,25/8/1998,26/8/1998,1.5,2,1998,8,237,1
529,Seaford,CEW BLT,25/8/1998,26/8/1998,7,2,1998,8,237,1
530,Seaford,CEW Pheromone,25/8/1998,26/8/1998,23,2,1998,8,237,1
531,Wyoming,CEW BLT,25/8/1998,26/8/1998,6,2,1998,8,237,1
532,Bridgeville,CEW BLT,27/8/1998,28/8/1998,6,2,1998,8,239,1
533,Bridgeville,CEW Pheromone,27/8/1998,28/8/1998,14,2,1998,8,239,1
534,Georgetown,CEW BLT,27/8/1998,28/8/1998,4,2,1998,8,239,1
535,Greenwood,CEW BLT,27/8/1998,28/8/1998,9,2,1998,8,239,1
536,Greenwood,CEW Pheromone,27/8/1998,28/8/1998,0,2,1998,8,239,1
537,Laurel,CEW BLT,27/8/1998,28/8/1998,3,2,1998,8,239,1
538,Laurel,CEW Pheromone,27/8/1998,28/8/1998,18,2,1998,8,239,1
539,Milford,CEW BLT,27/8/1998,28/8/1998,10,2,1998,8,239,1
540,Milford,CEW Pheromone,27/8/1998,28/8/1998,7.5,2,1998,8,239,1
541,Seaford,CEW BLT,27/8/1998,28/8/1998,5,2,1998,8,239,1
542,Seaford,CEW Pheromone,27/8/1998,28/8/1998,11,2,1998,8,239,1
543,Wyoming,CEW BLT,27/8/1998,28/8/1998,2.5,2,1998,8,239,1
544,Bridgeville,CEW BLT,29/8/1998,31/8/1998,4,3,1998,8,241,2
545,Bridgeville,CEW Pheromone,29/8/1998,31/8/1998,20.7,3,1998,8,241,2
546,Georgetown,CEW BLT,29/8/1998,31/8/1998,2,3,1998,8,241,2
547,Greenwood,CEW BLT,29/8/1998,31/8/1998,2.67,3,1998,8,241,2
548,Greenwood,CEW Pheromone,29/8/1998,31/8/1998,0,3,1998,8,241,2
549,Laurel,CEW BLT,29/8/1998,31/8/1998,3,3,1998,8,241,2
550,Laurel,CEW Pheromone,29/8/1998,31/8/1998,18,3,1998,8,241,2
551,Milford,CEW BLT,29/8/1998,31/8/1998,1,3,1998,8,241,2
552,Milford,CEW Pheromone,29/8/1998,31/8/1998,1.66,3,1998,8,241,2
553,Seaford,CEW BLT,29/8/1998,31/8/1998,3,3,1998,8,241,2
554,Seaford,CEW Pheromone,29/8/1998,31/8/1998,14,3,1998,8,241,2
555,Wyoming,CEW BLT,29/8/1998,31/8/1998,2.66,3,1998,8,241,2
556,Bridgeville,CEW BLT,1/9/1998,2/9/1998,5,2,1998,9,244,1
557,Bridgeville,CEW Pheromone,1/9/1998,2/9/1998,21,2,1998,9,244,1
558,Georgetown,CEW BLT,1/9/1998,2/9/1998,7,2,1998,9,244,1
559,Greenwood,CEW BLT,1/9/1998,2/9/1998,11,2,1998,9,244,1
560,Greenwood,CEW Pheromone,1/9/1998,2/9/1998,0,2,1998,9,244,1
561,Laurel,CEW BLT,1/9/1998,2/9/1998,6,2,1998,9,244,1
562,Laurel,CEW Pheromone,1/9/1998,2/9/1998,11,2,1998,9,244,1
563,Milford,CEW BLT,1/9/1998,2/9/1998,6.5,2,1998,9,244,1
564,Milford,CEW Pheromone,1/9/1998,2/9/1998,3.5,2,1998,9,244,1
565,Seaford,CEW BLT,1/9/1998,2/9/1998,5,2,1998,9,244,1
566,Seaford,CEW Pheromone,1/9/1998,2/9/1998,16,2,1998,9,244,1
567,Wyoming,CEW BLT,1/9/1998,2/9/1998,7,2,1998,9,244,1
568,Bridgeville,CEW BLT,3/9/1998,4/9/1998,11,2,1998,9,246,1
569,Bridgeville,CEW Pheromone,3/9/1998,4/9/1998,50,2,1998,9,246,1
570,Georgetown,CEW BLT,3/9/1998,4/9/1998,4.5,2,1998,9,246,1
571,Greenwood,CEW BLT,3/9/1998,4/9/1998,4,2,1998,9,246,1
572,Greenwood,CEW Pheromone,3/9/1998,4/9/1998,0,2,1998,9,246,1
573,Laurel,CEW BLT,3/9/1998,4/9/1998,3,2,1998,9,246,1
574,Laurel,CEW Pheromone,3/9/1998,4/9/1998,17.5,2,1998,9,246,1
575,Milford,CEW BLT,3/9/1998,4/9/1998,2,2,1998,9,246,1
576,Milford,CEW Pheromone,3/9/1998,4/9/1998,1,2,1998,9,246,1
577,Seaford,CEW BLT,3/9/1998,4/9/1998,3,2,1998,9,246,1
578,Seaford,CEW Pheromone,3/9/1998,4/9/1998,20,2,1998,9,246,1
579,Bridgeville,CEW BLT,5/9/1998,7/9/1998,2.66,3,1998,9,248,2
580,Bridgeville,CEW Pheromone,5/9/1998,7/9/1998,25,3,1998,9,248,2
581,Georgetown,CEW BLT,5/9/1998,7/9/1998,1.66,3,1998,9,248,2
582,Greenwood,CEW BLT,5/9/1998,7/9/1998,1.33,3,1998,9,248,2
583,Greenwood,CEW Pheromone,5/9/1998,7/9/1998,0,3,1998,9,248,2
584,Laurel,CEW BLT,5/9/1998,7/9/1998,2,3,1998,9,248,2
585,Laurel,CEW Pheromone,5/9/1998,7/9/1998,25,3,1998,9,248,2
586,Milford,CEW BLT,5/9/1998,7/9/1998,0,3,1998,9,248,2
587,Milford,CEW Pheromone,5/9/1998,7/9/1998,6.33,3,1998,9,248,2
588,Seaford,CEW BLT,5/9/1998,7/9/1998,2,3,1998,9,248,2
589,Seaford,CEW Pheromone,5/9/1998,7/9/1998,15,3,1998,9,248,2
590,Bridgeville,CEW BLT,8/9/1998,9/9/1998,4.5,2,1998,9,251,1
591,Bridgeville,CEW Pheromone,8/9/1998,9/9/1998,40,2,1998,9,251,1
592,Georgetown,CEW BLT,8/9/1998,9/9/1998,1.5,2,1998,9,251,1
593,Greenwood,CEW BLT,8/9/1998,9/9/1998,1,2,1998,9,251,1
594,Greenwood,CEW Pheromone,8/9/1998,9/9/1998,0,2,1998,9,251,1
595,Laurel,CEW BLT,8/9/1998,9/9/1998,2,2,1998,9,251,1
596,Laurel,CEW Pheromone,8/9/1998,9/9/1998,21,2,1998,9,251,1
597,Milford,CEW BLT,8/9/1998,9/9/1998,8.5,2,1998,9,251,1
598,Milford,CEW Pheromone,8/9/1998,9/9/1998,3.5,2,1998,9,251,1
599,Seaford,CEW BLT,8/9/1998,9/9/1998,2,2,1998,9,251,1
600,Seaford,CEW Pheromone,8/9/1998,9/9/1998,18,2,1998,9,251,1
601,Bridgeville,CEW BLT,10/9/1998,11/9/1998,1,2,1998,9,253,1
602,Bridgeville,CEW Pheromone,10/9/1998,11/9/1998,8,2,1998,9,253,1
603,Georgetown,CEW BLT,10/9/1998,11/9/1998,1,2,1998,9,253,1
604,Greenwood,CEW BLT,10/9/1998,11/9/1998,0,2,1998,9,253,1
605,Greenwood,CEW Pheromone,10/9/1998,11/9/1998,0,2,1998,9,253,1
606,Laurel,CEW BLT,10/9/1998,11/9/1998,1.5,2,1998,9,253,1
607,Laurel,CEW Pheromone,10/9/1998,11/9/1998,0,2,1998,9,253,1
608,Milford,CEW BLT,10/9/1998,11/9/1998,3,2,1998,9,253,1
609,Milford,CEW Pheromone,10/9/1998,11/9/1998,4.5,2,1998,9,253,1
610,Seaford,CEW BLT,10/9/1998,11/9/1998,1,2,1998,9,253,1
611,Seaford,CEW Pheromone,10/9/1998,11/9/1998,6,2,1998,9,253,1
612,Bridgeville,CEW BLT,13/5/1999,15/5/1999,0,3,1999,5,133,2
613,Bridgeville,CEW Pheromone,13/5/1999,15/5/1999,0,3,1999,5,133,2
614,Georgetown,CEW BLT,13/5/1999,15/5/1999,0,3,1999,5,133,2
615,Georgetown,CEW Pheromone,13/5/1999,15/5/1999,0,3,1999,5,133,2
616,Greenwood,CEW BLT,13/5/1999,15/5/1999,0,3,1999,5,133,2
617,Greenwood,CEW Pheromone,13/5/1999,15/5/1999,0,3,1999,5,133,2
618,Laurel,CEW BLT,13/5/1999,15/5/1999,0.5,3,1999,5,133,2
619,Laurel,CEW Pheromone,13/5/1999,15/5/1999,0,3,1999,5,133,2
620,Milford,CEW BLT,13/5/1999,15/5/1999,0,3,1999,5,133,2
621,Milford,CEW Pheromone,13/5/1999,15/5/1999,0,3,1999,5,133,2
622,Seaford,CEW BLT,13/5/1999,15/5/1999,0,3,1999,5,133,2
623,Seaford,CEW Pheromone,13/5/1999,15/5/1999,0,3,1999,5,133,2
624,Bridgeville,CEW BLT,16/5/1999,18/5/1999,0,3,1999,5,136,2
625,Bridgeville,CEW Pheromone,16/5/1999,18/5/1999,0,3,1999,5,136,2
626,Georgetown,CEW BLT,16/5/1999,18/5/1999,0,3,1999,5,136,2
627,Georgetown,CEW Pheromone,16/5/1999,18/5/1999,0,3,1999,5,136,2
628,Greenwood,CEW BLT,16/5/1999,18/5/1999,0,3,1999,5,136,2
629,Greenwood,CEW Pheromone,16/5/1999,18/5/1999,0,3,1999,5,136,2
630,Laurel,CEW BLT,16/5/1999,18/5/1999,0,3,1999,5,136,2
631,Laurel,CEW Pheromone,16/5/1999,18/5/1999,0,3,1999,5,136,2
632,Milford,CEW BLT,16/5/1999,18/5/1999,0,3,1999,5,136,2
633,Milford,CEW Pheromone,16/5/1999,18/5/1999,0,3,1999,5,136,2
634,Seaford,CEW BLT,16/5/1999,18/5/1999,0,3,1999,5,136,2
635,Seaford,CEW Pheromone,16/5/1999,18/5/1999,0,3,1999,5,136,2
636,Bridgeville,CEW BLT,19/5/1999,20/5/1999,0.5,2,1999,5,139,1
637,Bridgeville,CEW Pheromone,19/5/1999,20/5/1999,0,2,1999,5,139,1
638,Georgetown,CEW BLT,19/5/1999,20/5/1999,0,2,1999,5,139,1
639,Georgetown,CEW Pheromone,19/5/1999,20/5/1999,0,2,1999,5,139,1
640,Greenwood,CEW BLT,19/5/1999,20/5/1999,0,2,1999,5,139,1
641,Greenwood,CEW Pheromone,19/5/1999,20/5/1999,0,2,1999,5,139,1
642,Laurel,CEW BLT,19/5/1999,20/5/1999,1.5,2,1999,5,139,1
643,Laurel,CEW Pheromone,19/5/1999,20/5/1999,0,2,1999,5,139,1
644,Milford,CEW BLT,19/5/1999,20/5/1999,0.5,2,1999,5,139,1
645,Milford,CEW Pheromone,19/5/1999,20/5/1999,0.5,2,1999,5,139,1
646,Seaford,CEW BLT,19/5/1999,20/5/1999,0,2,1999,5,139,1
647,Seaford,CEW Pheromone,19/5/1999,20/5/1999,0,2,1999,5,139,1
648,Bridgeville,CEW BLT,21/5/1999,22/5/1999,1,2,1999,5,141,1
649,Bridgeville,CEW Pheromone,21/5/1999,22/5/1999,0,2,1999,5,141,1
